id,title,album,artist,release_date,length,popularity,explicit,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,time_signature,release_year
3FEoQuGvfNRlrGD5tLGNoX,Broken,Broken,Ape On The Roof,2020-07-17,230054,2,False,230054,0.44,0.655,2,-9.916,0,0.0286,0.266,0.836,0.146,0.46,79.966,audio_features,spotify:track:3FEoQuGvfNRlrGD5tLGNoX,https://api.spotify.com/v1/tracks/3FEoQuGvfNRlrGD5tLGNoX,https://api.spotify.com/v1/audio-analysis/3FEoQuGvfNRlrGD5tLGNoX,4,2020
1dMpSyekw0Gk0nB5KcXk9R,Sebusur Pelangi,NonaRia,NonaRia,2018-02-09,245812,37,False,245812,0.741,0.264,9,-14.076,1,0.0298,0.964,1.37e-05,0.183,0.617,109.0,audio_features,spotify:track:1dMpSyekw0Gk0nB5KcXk9R,https://api.spotify.com/v1/tracks/1dMpSyekw0Gk0nB5KcXk9R,https://api.spotify.com/v1/audio-analysis/1dMpSyekw0Gk0nB5KcXk9R,4,2018
6VjmCFJdtJW2eoRCiptkNz,Dizzy Love Kiminimuchu,NEO SEXUAL,Adams,2012,222506,3,False,222507,0.395,0.848,8,-5.003,0,0.0458,0.00951,0.0126,0.148,0.432,103.045,audio_features,spotify:track:6VjmCFJdtJW2eoRCiptkNz,https://api.spotify.com/v1/tracks/6VjmCFJdtJW2eoRCiptkNz,https://api.spotify.com/v1/audio-analysis/6VjmCFJdtJW2eoRCiptkNz,4,2012
6huCMN7mPawHEjECjO1avn,Seperti Yang Kau Minta,Dekade,Chrisye,2002-01-01,286975,52,False,286975,0.399,0.308,4,-13.731,1,0.0277,0.306,0.00235,0.13,0.213,170.36,audio_features,spotify:track:6huCMN7mPawHEjECjO1avn,https://api.spotify.com/v1/tracks/6huCMN7mPawHEjECjO1avn,https://api.spotify.com/v1/audio-analysis/6huCMN7mPawHEjECjO1avn,4,2002
6wfNSL7wKSPawp8zora1Dy,Langkah Peri,MOMENTUM (Seno M. Hardjo 17th Year of Musical Journey),Various Artists,2015-07-07,221330,0,False,221330,0.52,0.497,2,-6.887,1,0.0294,0.757,4.48e-05,0.244,0.445,160.381,audio_features,spotify:track:6wfNSL7wKSPawp8zora1Dy,https://api.spotify.com/v1/tracks/6wfNSL7wKSPawp8zora1Dy,https://api.spotify.com/v1/audio-analysis/6wfNSL7wKSPawp8zora1Dy,3,2015
4JXDDKAG181VxhpowouGBW,"Percakapan, Pt. 1","Percakapan, Pt. 1",Mantra Vutura,2020-05-08,221674,44,False,221675,0.482,0.555,9,-10.862,0,0.0548,0.0428,0.621,0.491,0.417,133.103,audio_features,spotify:track:4JXDDKAG181VxhpowouGBW,https://api.spotify.com/v1/tracks/4JXDDKAG181VxhpowouGBW,https://api.spotify.com/v1/audio-analysis/4JXDDKAG181VxhpowouGBW,4,2020
7jl0xAGoBxFDC4IaLz9QKI,Rest,Rest,Sandrayati Fay,2018-10-25,216960,23,False,216960,0.455,0.157,0,-12.667,1,0.0296,0.773,0.00694,0.224,0.217,81.094,audio_features,spotify:track:7jl0xAGoBxFDC4IaLz9QKI,https://api.spotify.com/v1/tracks/7jl0xAGoBxFDC4IaLz9QKI,https://api.spotify.com/v1/audio-analysis/7jl0xAGoBxFDC4IaLz9QKI,4,2018
1sGsoXJgOZ3wY3tveCUwWs,Lara,Lara,Dialog Senja,2018-08-08,326899,66,False,326899,0.463,0.242,2,-8.483,1,0.0367,0.873,0.00779,0.122,0.131,125.049,audio_features,spotify:track:1sGsoXJgOZ3wY3tveCUwWs,https://api.spotify.com/v1/tracks/1sGsoXJgOZ3wY3tveCUwWs,https://api.spotify.com/v1/audio-analysis/1sGsoXJgOZ3wY3tveCUwWs,3,2018
2uOynWT6j6UbSMiaDlxSrs,Lintang,Laskar Pelangi,Various Artists,2008-09-24,184000,37,False,184000,0.493,0.832,2,-6.338,1,0.141,0.00983,0.0326,0.107,0.295,127.047,audio_features,spotify:track:2uOynWT6j6UbSMiaDlxSrs,https://api.spotify.com/v1/tracks/2uOynWT6j6UbSMiaDlxSrs,https://api.spotify.com/v1/audio-analysis/2uOynWT6j6UbSMiaDlxSrs,4,2008
4OHnNus5AdtCykCvyNSSJx,Hujan Bulan Juni,Gadis Kecil,Dua Ibu,2005-06-23,193136,27,False,193136,0.655,0.309,7,-9.152,1,0.026,0.901,0.000114,0.147,0.192,84.878,audio_features,spotify:track:4OHnNus5AdtCykCvyNSSJx,https://api.spotify.com/v1/tracks/4OHnNus5AdtCykCvyNSSJx,https://api.spotify.com/v1/audio-analysis/4OHnNus5AdtCykCvyNSSJx,3,2005
33p9WugaRfSOmhZjjAMDuj,Move,Harimau Soematra,Tuantigabelas,2020-10-08,233124,42,False,233125,0.545,0.901,1,-5.969,0,0.282,0.056,0.00266,0.381,0.572,186.116,audio_features,spotify:track:33p9WugaRfSOmhZjjAMDuj,https://api.spotify.com/v1/tracks/33p9WugaRfSOmhZjjAMDuj,https://api.spotify.com/v1/audio-analysis/33p9WugaRfSOmhZjjAMDuj,4,2020
0vubbgioMiWtIhMfuFh37e,Sesuai Titik,Sesuai Titik,Iga Massardi,2020-10-30,183344,41,False,183345,0.396,0.859,7,-4.063,1,0.0403,0.00153,9.96e-05,0.654,0.866,184.96,audio_features,spotify:track:0vubbgioMiWtIhMfuFh37e,https://api.spotify.com/v1/tracks/0vubbgioMiWtIhMfuFh37e,https://api.spotify.com/v1/audio-analysis/0vubbgioMiWtIhMfuFh37e,4,2020
0owU9W5gPsJEcwAmMjzomy,Dekat Di Hati,Hari Baru,RAN,2013-01-01,268866,62,False,268867,0.719,0.492,9,-6.848,1,0.0264,0.761,0.0,0.111,0.644,109.958,audio_features,spotify:track:0owU9W5gPsJEcwAmMjzomy,https://api.spotify.com/v1/tracks/0owU9W5gPsJEcwAmMjzomy,https://api.spotify.com/v1/audio-analysis/0owU9W5gPsJEcwAmMjzomy,4,2013
2TLzW4wr0MnmYu0hwf1fF9,Step out and Dance,Step out and Dance,Ballads of the Cliche,2020-02-20,207589,11,False,207589,0.591,0.779,9,-5.945,1,0.0311,0.00396,0.0,0.304,0.361,113.958,audio_features,spotify:track:2TLzW4wr0MnmYu0hwf1fF9,https://api.spotify.com/v1/tracks/2TLzW4wr0MnmYu0hwf1fF9,https://api.spotify.com/v1/audio-analysis/2TLzW4wr0MnmYu0hwf1fF9,4,2020
3gBFAvpAVSNohs3ESRMYHi,Heaven,Heaven,Isyana Sarasvati,2018-02-14,218506,60,False,218507,0.54,0.285,3,-10.053,1,0.0475,0.741,0.0,0.152,0.434,87.789,audio_features,spotify:track:3gBFAvpAVSNohs3ESRMYHi,https://api.spotify.com/v1/tracks/3gBFAvpAVSNohs3ESRMYHi,https://api.spotify.com/v1/audio-analysis/3gBFAvpAVSNohs3ESRMYHi,4,2018
495W279709nr9rL0TBl42i,What About Us?,Pelita Lara,Ify Alyssa,2020-10-16,236506,46,False,236506,0.49,0.328,0,-9.043,1,0.0286,0.816,2.75e-05,0.24,0.273,143.33,audio_features,spotify:track:495W279709nr9rL0TBl42i,https://api.spotify.com/v1/tracks/495W279709nr9rL0TBl42i,https://api.spotify.com/v1/audio-analysis/495W279709nr9rL0TBl42i,4,2020
3AW4o4KQs25P18jlFhgks6,Hapus Aku,Breakthru,Nidji,2006-02-05,252613,56,False,252613,0.642,0.781,7,-6.285,1,0.0285,0.387,0.000291,0.179,0.604,128.979,audio_features,spotify:track:3AW4o4KQs25P18jlFhgks6,https://api.spotify.com/v1/tracks/3AW4o4KQs25P18jlFhgks6,https://api.spotify.com/v1/audio-analysis/3AW4o4KQs25P18jlFhgks6,4,2006
7KfriuwLQe20vbWgsGpujx,Don't Worry U ... Yeah - Akustik Version,Kurang Tambah (Akustik),Tony Q Rastafara,2011-04-27,227600,44,False,227600,0.679,0.47,7,-7.759,1,0.0316,0.446,0.000591,0.0715,0.116,132.012,audio_features,spotify:track:7KfriuwLQe20vbWgsGpujx,https://api.spotify.com/v1/tracks/7KfriuwLQe20vbWgsGpujx,https://api.spotify.com/v1/audio-analysis/7KfriuwLQe20vbWgsGpujx,4,2011
0EGPoqQ9ca8R4A4oU29XW6,Love 2 C U Dance,Dubyouth,Dubyouth Soundsystem,2018-02-21,318549,15,False,318549,0.643,0.844,9,-6.907,1,0.0474,0.0632,0.000491,0.291,0.68,150.027,audio_features,spotify:track:0EGPoqQ9ca8R4A4oU29XW6,https://api.spotify.com/v1/tracks/0EGPoqQ9ca8R4A4oU29XW6,https://api.spotify.com/v1/audio-analysis/0EGPoqQ9ca8R4A4oU29XW6,4,2018
0r5B0yLvlQqNWLVjIcMf4M,Mesin Waktu,Dari Jauh,Christabel Annora,2019-10-25,195232,19,False,195233,0.626,0.167,6,-13.617,0,0.0285,0.941,0.0127,0.0828,0.152,71.988,audio_features,spotify:track:0r5B0yLvlQqNWLVjIcMf4M,https://api.spotify.com/v1/tracks/0r5B0yLvlQqNWLVjIcMf4M,https://api.spotify.com/v1/audio-analysis/0r5B0yLvlQqNWLVjIcMf4M,4,2019
0cc9lgdfHqeS8t9BzbFFmj,Risalah Hati,Bintang Lima,Dewa,2000,292560,60,False,292560,0.477,0.606,0,-6.758,1,0.0253,0.106,5.89e-06,0.143,0.515,75.183,audio_features,spotify:track:0cc9lgdfHqeS8t9BzbFFmj,https://api.spotify.com/v1/tracks/0cc9lgdfHqeS8t9BzbFFmj,https://api.spotify.com/v1/audio-analysis/0cc9lgdfHqeS8t9BzbFFmj,4,2000
72tT2PqDbTnLnI0RENRLeY,HUES,HUES,rebelsuns.,2020-09-04,197392,37,False,197393,0.567,0.809,0,-7.725,1,0.0433,0.00441,0.00796,0.168,0.385,89.988,audio_features,spotify:track:72tT2PqDbTnLnI0RENRLeY,https://api.spotify.com/v1/tracks/72tT2PqDbTnLnI0RENRLeY,https://api.spotify.com/v1/audio-analysis/72tT2PqDbTnLnI0RENRLeY,4,2020
1oAWbr6TXkRajJKgSm1vF5,Kasih Tak Sampai,Sesuatu Yang Tertunda,Padi,2001-06-20,293320,60,False,293320,0.281,0.207,2,-13.734,1,0.0396,0.963,0.0117,0.058,0.149,71.632,audio_features,spotify:track:1oAWbr6TXkRajJKgSm1vF5,https://api.spotify.com/v1/tracks/1oAWbr6TXkRajJKgSm1vF5,https://api.spotify.com/v1/audio-analysis/1oAWbr6TXkRajJKgSm1vF5,4,2001
2iBpMbNqEUIXTa3oSInu3l,Lenggang Puspita,Puspa Ragam,Guruh Soekarno Putra,1998-06-01,245946,36,False,245947,0.72,0.605,5,-8.462,1,0.0306,0.516,1.15e-05,0.148,0.689,119.677,audio_features,spotify:track:2iBpMbNqEUIXTa3oSInu3l,https://api.spotify.com/v1/tracks/2iBpMbNqEUIXTa3oSInu3l,https://api.spotify.com/v1/audio-analysis/2iBpMbNqEUIXTa3oSInu3l,4,1998
4ZdvGF4AHkp6m1ERZIPoUL,Kehabisan Kata,Dua Buku,Pusakata,2019-07-30,253867,9,False,253868,0.677,0.445,0,-8.16,1,0.033,0.076,0.000239,0.0948,0.239,91.989,audio_features,spotify:track:4ZdvGF4AHkp6m1ERZIPoUL,https://api.spotify.com/v1/tracks/4ZdvGF4AHkp6m1ERZIPoUL,https://api.spotify.com/v1/audio-analysis/4ZdvGF4AHkp6m1ERZIPoUL,4,2019
10CpMgJNEz7UrC5BH8hpMK,Salam,Salam,Ras Muhamad,2014-07-25,207081,37,False,207081,0.822,0.705,8,-7.381,1,0.2,0.0083,0.0,0.0841,0.868,77.98,audio_features,spotify:track:10CpMgJNEz7UrC5BH8hpMK,https://api.spotify.com/v1/tracks/10CpMgJNEz7UrC5BH8hpMK,https://api.spotify.com/v1/audio-analysis/10CpMgJNEz7UrC5BH8hpMK,4,2014
5vdwSyF17bOiGttwUIp7FN,Yang Kan Terjalani,Yang Kan Terjalani,Cupumanik,2020-05-15,281984,26,False,281984,0.469,0.508,0,-8.795,0,0.0266,0.189,2.29e-06,0.12,0.3,139.887,audio_features,spotify:track:5vdwSyF17bOiGttwUIp7FN,https://api.spotify.com/v1/tracks/5vdwSyF17bOiGttwUIp7FN,https://api.spotify.com/v1/audio-analysis/5vdwSyF17bOiGttwUIp7FN,3,2020
66FiS78vdM2ceoS3IhMylv,Chinese Fairytale,Lost in You,TIGER BABY,2004-01-01,295200,19,False,295200,0.664,0.685,11,-7.934,0,0.0364,0.00026,0.837,0.113,0.798,109.511,audio_features,spotify:track:66FiS78vdM2ceoS3IhMylv,https://api.spotify.com/v1/tracks/66FiS78vdM2ceoS3IhMylv,https://api.spotify.com/v1/audio-analysis/66FiS78vdM2ceoS3IhMylv,4,2004
108AjsNJYPMrZWecK7xNkF,Ijinkan Aku Menyayangimu,In Love,Iwan Fals,2005-12-16,282000,57,False,282000,0.522,0.358,9,-9.214,1,0.03,0.847,0.146,0.107,0.105,137.66,audio_features,spotify:track:108AjsNJYPMrZWecK7xNkF,https://api.spotify.com/v1/tracks/108AjsNJYPMrZWecK7xNkF,https://api.spotify.com/v1/audio-analysis/108AjsNJYPMrZWecK7xNkF,4,2005
0seMT17HSyX9YPN5NubWK8,Negara Lucu,337,eńau,2018-11-19,280259,52,False,280259,0.795,0.642,2,-7.713,1,0.0342,0.509,1.78e-05,0.327,0.62,101.011,audio_features,spotify:track:0seMT17HSyX9YPN5NubWK8,https://api.spotify.com/v1/tracks/0seMT17HSyX9YPN5NubWK8,https://api.spotify.com/v1/audio-analysis/0seMT17HSyX9YPN5NubWK8,4,2018
3t3pOHWWP61L4F0Unko5m7,Kedamaian,Vision 4 Transition,St.Loco,2006-09-14,300253,43,False,300253,0.534,0.829,6,-4.101,0,0.0298,5.63e-05,0.0185,0.146,0.123,120.01,audio_features,spotify:track:3t3pOHWWP61L4F0Unko5m7,https://api.spotify.com/v1/tracks/3t3pOHWWP61L4F0Unko5m7,https://api.spotify.com/v1/audio-analysis/3t3pOHWWP61L4F0Unko5m7,4,2006
502xcsoFDJQo6Biy2nNWok,Out of Line,Out of Line,Bedchamber,2017-12-14,131674,24,False,131675,0.533,0.897,6,-7.478,1,0.0329,0.276,0.807,0.33,0.969,92.523,audio_features,spotify:track:502xcsoFDJQo6Biy2nNWok,https://api.spotify.com/v1/tracks/502xcsoFDJQo6Biy2nNWok,https://api.spotify.com/v1/audio-analysis/502xcsoFDJQo6Biy2nNWok,4,2017
5drW6PGRxkE6MxttzVLNk5,Secukupnya,Menari Dengan Bayangan,Hindia,2019-11-29,205466,69,False,205466,0.731,0.796,9,-5.098,0,0.0344,0.19,0.0606,0.354,0.933,102.006,audio_features,spotify:track:5drW6PGRxkE6MxttzVLNk5,https://api.spotify.com/v1/tracks/5drW6PGRxkE6MxttzVLNk5,https://api.spotify.com/v1/audio-analysis/5drW6PGRxkE6MxttzVLNk5,4,2019
0mts1nDs3sAKy3SVabxy94,You Can't Change Me - No Hopes & Wan Roux Remix,You Can't Change Me,Vincent Vega,2017-02-17,371945,1,False,371945,0.802,0.635,2,-5.468,1,0.0484,0.000847,0.451,0.0583,0.35,124.0,audio_features,spotify:track:0mts1nDs3sAKy3SVabxy94,https://api.spotify.com/v1/tracks/0mts1nDs3sAKy3SVabxy94,https://api.spotify.com/v1/audio-analysis/0mts1nDs3sAKy3SVabxy94,4,2017
58jm1c4IKMFIFoj2Yi3WRB,Berpisah (feat. Vanesha Prescilla),Dilan 1990-1991 (Original Motion Picture Soundtrack),The Panasdalam Bank,2019-03-01,211087,56,False,211087,0.608,0.169,0,-12.149,1,0.037,0.983,0.00128,0.0673,0.21,107.779,audio_features,spotify:track:58jm1c4IKMFIFoj2Yi3WRB,https://api.spotify.com/v1/tracks/58jm1c4IKMFIFoj2Yi3WRB,https://api.spotify.com/v1/audio-analysis/58jm1c4IKMFIFoj2Yi3WRB,3,2019
5Ft5O8qfV29kN76lmgejn1,Rindu Yang Kita Tangisi,Merayakan Sepi,Elegi,2018-06-20,216727,39,False,216727,0.339,0.237,7,-9.98,1,0.0356,0.979,4.7e-06,0.117,0.204,82.409,audio_features,spotify:track:5Ft5O8qfV29kN76lmgejn1,https://api.spotify.com/v1/tracks/5Ft5O8qfV29kN76lmgejn1,https://api.spotify.com/v1/audio-analysis/5Ft5O8qfV29kN76lmgejn1,4,2018
1IhURnZpLfkVO7fKxBGL0a,Gemintang,Gemintang,Andien,2005-03-02,259853,44,False,259853,0.715,0.446,4,-10.232,1,0.0346,0.333,0.0772,0.113,0.59,145.015,audio_features,spotify:track:1IhURnZpLfkVO7fKxBGL0a,https://api.spotify.com/v1/tracks/1IhURnZpLfkVO7fKxBGL0a,https://api.spotify.com/v1/audio-analysis/1IhURnZpLfkVO7fKxBGL0a,4,2005
38cMAVNi0QbpRFgfQdb1ag,Penari,Ropea,Parahyena,2016-08-03,297508,17,False,297509,0.52,0.651,0,-6.886,1,0.0308,0.0141,0.000708,0.103,0.528,90.074,audio_features,spotify:track:38cMAVNi0QbpRFgfQdb1ag,https://api.spotify.com/v1/tracks/38cMAVNi0QbpRFgfQdb1ag,https://api.spotify.com/v1/audio-analysis/38cMAVNi0QbpRFgfQdb1ag,4,2016
4ZaPDPJMxg4YyumzqRWKZp,Karena Dia (Akustik),Janji Pasti,The Banery,2009-01-01,257360,25,False,257360,0.453,0.673,2,-3.591,1,0.0286,0.167,0.00905,0.236,0.625,155.302,audio_features,spotify:track:4ZaPDPJMxg4YyumzqRWKZp,https://api.spotify.com/v1/tracks/4ZaPDPJMxg4YyumzqRWKZp,https://api.spotify.com/v1/audio-analysis/4ZaPDPJMxg4YyumzqRWKZp,4,2009
5LqanqJSmZwbwPtIi2RwTb,Kangen,Kerajaan Cinta,Dewa 19,2014-12-03,300512,65,False,300513,0.618,0.776,2,-6.41,1,0.0282,0.0384,0.0,0.127,0.842,133.986,audio_features,spotify:track:5LqanqJSmZwbwPtIi2RwTb,https://api.spotify.com/v1/tracks/5LqanqJSmZwbwPtIi2RwTb,https://api.spotify.com/v1/audio-analysis/5LqanqJSmZwbwPtIi2RwTb,4,2014
2g7MlqMvQPBocbRjWlKhp4,Cerita Kertas Dan Pena,Sunyaruri,Sarasvati,2013-08-10,207075,17,False,207076,0.465,0.769,10,-4.429,0,0.0536,0.547,0.00544,0.0455,0.593,144.93,audio_features,spotify:track:2g7MlqMvQPBocbRjWlKhp4,https://api.spotify.com/v1/tracks/2g7MlqMvQPBocbRjWlKhp4,https://api.spotify.com/v1/audio-analysis/2g7MlqMvQPBocbRjWlKhp4,3,2013
0sA3OZTBMIEQgMj1OGXd5x,Khayalan,"Mata, Telinga & Hati",The Groove,2001-11-06,258066,46,False,259707,0.627,0.788,2,-6.992,1,0.0458,0.0291,0.000705,0.431,0.645,126.435,audio_features,spotify:track:0sA3OZTBMIEQgMj1OGXd5x,https://api.spotify.com/v1/tracks/0sA3OZTBMIEQgMj1OGXd5x,https://api.spotify.com/v1/audio-analysis/0sA3OZTBMIEQgMj1OGXd5x,4,2001
3kxxpOdQyZxYkgcf0wdrpq,Pagi Itu Di Bangku Taman,Sedang Rindu,Seiring Waktu Berjalan,2017-06-30,300201,25,False,300201,0.337,0.205,11,-11.924,1,0.0301,0.973,0.00102,0.096,0.235,179.785,audio_features,spotify:track:3kxxpOdQyZxYkgcf0wdrpq,https://api.spotify.com/v1/tracks/3kxxpOdQyZxYkgcf0wdrpq,https://api.spotify.com/v1/audio-analysis/3kxxpOdQyZxYkgcf0wdrpq,3,2017
59peO8PWQxHRmfcXlZ6OYw,Midnight Thought,Midnight Thought,Oslo Ibrahim,2018-10-19,219887,56,False,219887,0.572,0.503,1,-6.201,0,0.0481,0.221,4.41e-06,0.0651,0.823,84.109,audio_features,spotify:track:59peO8PWQxHRmfcXlZ6OYw,https://api.spotify.com/v1/tracks/59peO8PWQxHRmfcXlZ6OYw,https://api.spotify.com/v1/audio-analysis/59peO8PWQxHRmfcXlZ6OYw,4,2018
1SaQZoFXNu7ZAxxKImzFgf,Remaja,Kereta Kencan,Hivi!,2017-02-23,218426,63,False,218427,0.623,0.439,9,-7.737,1,0.0294,0.713,0.0,0.0905,0.695,122.862,audio_features,spotify:track:1SaQZoFXNu7ZAxxKImzFgf,https://api.spotify.com/v1/tracks/1SaQZoFXNu7ZAxxKImzFgf,https://api.spotify.com/v1/audio-analysis/1SaQZoFXNu7ZAxxKImzFgf,4,2017
4akzXdRXTzy4a7pcKybKsH,Cerita Tentang Pohon,Kabar Dari Hutan,Pygmy Marmoset,2014-04-09,177963,38,False,177963,0.619,0.335,0,-7.497,1,0.0263,0.318,0.000183,0.0978,0.274,94.96,audio_features,spotify:track:4akzXdRXTzy4a7pcKybKsH,https://api.spotify.com/v1/tracks/4akzXdRXTzy4a7pcKybKsH,https://api.spotify.com/v1/audio-analysis/4akzXdRXTzy4a7pcKybKsH,4,2014
0iu4qdjYRvTQwcjWd7dEUB,Ilalang,Anak Sungai,Deugalih & Folks,2015-02-09,197000,16,False,197000,0.67,0.339,7,-11.701,1,0.0334,0.356,0.395,0.0754,0.16,118.068,audio_features,spotify:track:0iu4qdjYRvTQwcjWd7dEUB,https://api.spotify.com/v1/tracks/0iu4qdjYRvTQwcjWd7dEUB,https://api.spotify.com/v1/audio-analysis/0iu4qdjYRvTQwcjWd7dEUB,4,2015
2MuNPjvtdsIIX46Felbx82,Kissh Kissh (Accoustic Version),Kissh Kissh (Accoustic Version),Baby Eats Crackers,2010-01-01,196336,0,False,196336,0.445,0.593,5,-7.256,1,0.0274,0.236,3.91e-05,0.223,0.582,139.924,audio_features,spotify:track:2MuNPjvtdsIIX46Felbx82,https://api.spotify.com/v1/tracks/2MuNPjvtdsIIX46Felbx82,https://api.spotify.com/v1/audio-analysis/2MuNPjvtdsIIX46Felbx82,4,2010
7v8sFiHcyybws231XoUPXs,Virtuosity,Kubiko,Kubik,2019-11-15,344706,8,False,344707,0.717,0.977,10,-3.392,0,0.064,0.0124,0.00206,0.562,0.688,159.824,audio_features,spotify:track:7v8sFiHcyybws231XoUPXs,https://api.spotify.com/v1/tracks/7v8sFiHcyybws231XoUPXs,https://api.spotify.com/v1/audio-analysis/7v8sFiHcyybws231XoUPXs,4,2019
3AQ7EbDj5xyaraBMX1jDCs,Sementara,Hang Loose Baby,The Paps,2018-05-25,321026,41,False,321027,0.779,0.583,6,-5.827,0,0.033,0.583,2.79e-06,0.0947,0.728,113.972,audio_features,spotify:track:3AQ7EbDj5xyaraBMX1jDCs,https://api.spotify.com/v1/tracks/3AQ7EbDj5xyaraBMX1jDCs,https://api.spotify.com/v1/audio-analysis/3AQ7EbDj5xyaraBMX1jDCs,4,2018
61O8hYaqYCeRoPm1tBi62G,Rainbow After Rain,Anthera,Rubah Di Selatan,2019-02-01,287666,29,False,287667,0.399,0.401,0,-9.624,1,0.0519,0.744,0.00799,0.307,0.116,89.998,audio_features,spotify:track:61O8hYaqYCeRoPm1tBi62G,https://api.spotify.com/v1/tracks/61O8hYaqYCeRoPm1tBi62G,https://api.spotify.com/v1/audio-analysis/61O8hYaqYCeRoPm1tBi62G,3,2019
6kz8sPpm3ceoMLxi83K4fm,Penyeberangan Dini Hari,Penyeberangan Dini Hari,Holaspica,2019-09-19,157590,28,False,157590,0.399,0.27,2,-11.803,1,0.0294,0.912,0.0001,0.115,0.365,169.785,audio_features,spotify:track:6kz8sPpm3ceoMLxi83K4fm,https://api.spotify.com/v1/tracks/6kz8sPpm3ceoMLxi83K4fm,https://api.spotify.com/v1/audio-analysis/6kz8sPpm3ceoMLxi83K4fm,4,2019
7dSfKjys9hJwl6vRAY5tvV,Asmaraweda,Asmaraweda,Manjakani,2016-12-14,221739,36,False,221739,0.467,0.294,4,-12.058,1,0.0286,0.943,5.52e-05,0.106,0.122,137.855,audio_features,spotify:track:7dSfKjys9hJwl6vRAY5tvV,https://api.spotify.com/v1/tracks/7dSfKjys9hJwl6vRAY5tvV,https://api.spotify.com/v1/audio-analysis/7dSfKjys9hJwl6vRAY5tvV,4,2016
0c7apLuUiBf5C8xrXW8D4y,Tujuannya,Kalimatera,Semenjana,2017-09-17,134000,20,False,134000,0.357,0.232,4,-14.557,1,0.0314,0.843,3.23e-05,0.121,0.343,130.079,audio_features,spotify:track:0c7apLuUiBf5C8xrXW8D4y,https://api.spotify.com/v1/tracks/0c7apLuUiBf5C8xrXW8D4y,https://api.spotify.com/v1/audio-analysis/0c7apLuUiBf5C8xrXW8D4y,4,2017
71CPnoYDj3dx0DtKS1yyH8,Demi Masa,Demi Masa,Morgue Vanguard,2019-08-16,186807,32,True,186808,0.43,0.922,1,-5.301,1,0.167,0.0291,1.04e-06,0.235,0.79,100.184,audio_features,spotify:track:71CPnoYDj3dx0DtKS1yyH8,https://api.spotify.com/v1/tracks/71CPnoYDj3dx0DtKS1yyH8,https://api.spotify.com/v1/audio-analysis/71CPnoYDj3dx0DtKS1yyH8,4,2019
4HPR4AmJymRrBvdyDxcArJ,Unperfect Sky (feat. Sigit Tigapagi),Half Dreaming,Various Artists,2008,234266,6,False,234267,0.283,0.947,2,-5.617,1,0.0561,0.322,0.862,0.0741,0.263,100.007,audio_features,spotify:track:4HPR4AmJymRrBvdyDxcArJ,https://api.spotify.com/v1/tracks/4HPR4AmJymRrBvdyDxcArJ,https://api.spotify.com/v1/audio-analysis/4HPR4AmJymRrBvdyDxcArJ,4,2008
1PgYdQBOU3Cl0e96wae7Fo,Are You Really The One,Positive,Ecoutez,2008-01-01,254720,45,False,254720,0.759,0.423,9,-7.494,1,0.0324,0.451,0.0,0.228,0.837,95.034,audio_features,spotify:track:1PgYdQBOU3Cl0e96wae7Fo,https://api.spotify.com/v1/tracks/1PgYdQBOU3Cl0e96wae7Fo,https://api.spotify.com/v1/audio-analysis/1PgYdQBOU3Cl0e96wae7Fo,4,2008
1MdjZzEInrmDBXf8zs0nKS,Dan...,Sheila On 7,Sheila On 7,1999-07-14,288706,66,False,288707,0.658,0.539,8,-12.051,1,0.026,0.156,0.0106,0.106,0.536,125.041,audio_features,spotify:track:1MdjZzEInrmDBXf8zs0nKS,https://api.spotify.com/v1/tracks/1MdjZzEInrmDBXf8zs0nKS,https://api.spotify.com/v1/audio-analysis/1MdjZzEInrmDBXf8zs0nKS,4,1999
1VNueIXrKgYiVJ1vNCu7EX,Kereta Senja,Nyala,Gardika Gigih,2017-11-06,553000,21,False,553000,0.306,0.228,4,-17.371,1,0.0308,0.522,0.138,0.166,0.0377,112.034,audio_features,spotify:track:1VNueIXrKgYiVJ1vNCu7EX,https://api.spotify.com/v1/tracks/1VNueIXrKgYiVJ1vNCu7EX,https://api.spotify.com/v1/audio-analysis/1VNueIXrKgYiVJ1vNCu7EX,4,2017
2YsfSIc88U6nIqWqDTxiDG,Apple (Suicide On Your Stereo Set),ABC On Tv,Annemarie,2007-09-15,218333,4,False,218333,0.55,0.858,2,-5.695,1,0.0273,0.0276,0.451,0.0668,0.962,144.111,audio_features,spotify:track:2YsfSIc88U6nIqWqDTxiDG,https://api.spotify.com/v1/tracks/2YsfSIc88U6nIqWqDTxiDG,https://api.spotify.com/v1/audio-analysis/2YsfSIc88U6nIqWqDTxiDG,4,2007
6H0OvRobii5kMKrcVwbIiI,Konstan,Jelang Malam,Jangar,2019-10-01,268124,33,False,268125,0.38,0.922,4,-5.474,1,0.0784,0.287,0.0615,0.201,0.516,146.868,audio_features,spotify:track:6H0OvRobii5kMKrcVwbIiI,https://api.spotify.com/v1/tracks/6H0OvRobii5kMKrcVwbIiI,https://api.spotify.com/v1/audio-analysis/6H0OvRobii5kMKrcVwbIiI,4,2019
